sku_id,sku_name,before_discount,after_discount,category
P891517,sanasafinaz_SS-1B,403100.00,334544.00,"Women Fashion"
P891969,"SUPER ASIA_GH 535-35 GLN CAPACITY",1140686.00,707194.00,Appliances
P892074,"Rubian_Rubian Car Sun Visor Tissue Box - Green ",52142.00,44312.00,Others
P892177,"Lunar Kb Expert Usb",20880.00,18792.00,Computing
P892233,Bata_Bfirst-3216008-33-1,52142.00,43790.00,"School & Education"
P892750,liberty_9780099514220,46110.00,35960.00,Books
P893202,liberty_9781780975351,75110.00,66816.00,Books
P893417,Aladdin_229-RC_CAR-138-19-20,41180.00,32944.00,"Kids & Baby"
P894024,timex_T2N790,455300.00,309604.00,"Men Fashion"
P894301,Timex_TI000W20300,369750.00,281010.00,"Women Fashion"
P894360,Genius_Imperator-Pro-Black,145000.00,88450.00,Computing
P894365,"Baklawa_Asabea Cashew-1Kg",69600.00,52896.00,Soghaat
P894459,"UNEL_Haier 42 Inch B9000",1911680.00,1624928.00,Entertainment
P894504,"braun_10000893_SE5680 BFS MEA ",400200.00,272136.00,"Beauty & Grooming"
P894509,"col qadri_9789699646027",55100.00,47908.00,Books
P894654,"Rajesh_Y Pad English Learning Computer",47560.00,40426.00,"Kids & Baby"
P894676,stinnos_A127,89842.00,69136.00,"Kids & Baby"
P894743,"emarthazir_BBQ Pro Kit-Lahore",58.00,0.00,"Home & Living"
P894914,"Apple iPhone 6 Plus (16GB) Space Grey",4871942.00,3800102.00,"Mobiles & Tablets"
P895097,Samsung_32inchesK5100,4639942.00,3665542.00,Entertainment
P895240,interwood_HA-HLZ9A115-38562,92800.00,67744.00,Others
P895362,sputnik_701/D14-9,87000.00,59160.00,"Men Fashion"
P895957,Assetmen_MD-069-C-BLUE-32,147900.00,115362.00,"Men Fashion"
P896051,oxford_9780195475494,13630.00,9628.00,"School & Education"
P896277,"yamaha_EF2600FW (RECOIL)",3886000.00,3497400.00,Appliances
P897301,Paramount_9789694949697,22910.00,19894.00,"School & Education"
P897665,Zia_AF3,19140.00,16066.00,Books
P897820,edukaan_201519,162400.00,133168.00,"Kids & Baby"
P898417,corio_c101223-45,406000.00,353220.00,"Men Fashion"
P898726,AKL_GFKU2369-L,434710.00,347768.00,"Women Fashion"
P899148,"samsungGALAXY J710F-2016 DS LTE",1913942.00,1512002.00,"Mobiles & Tablets"
P899584,Enviro_EAC-18,2322146.00,1996998.00,Appliances
P899811,HAS_1022,247138.00,202652.00,Entertainment
P900096,Relaxsit_RS-21,58000.00,45820.00,"Home & Living"
P900284,KureshiC_BLW-008-PO2,46342.00,27782.00,"Men Fashion"
P900471,IKEA_30242291,1009200.00,686256.00,"Home & Living"
P900572,"cc_samsung_A520-LIGHT BLUE",2170534.00,1345716.00,"Mobiles & Tablets"
P900623,Z&A_ZEES-0122,57768.00,36366.00,Others
P900885,"sanasafinaz_march16_11B-Nationwide Delivery",312446.00,190588.00,"Women Fashion"
P900904,JBS_TAT-212,131080.00,103530.00,"Home & Living"
P901784,PNG_Pampers_10003594-Lahore,58.00,0.00,Superstore
P902159,Lenovo_Ideapad-110-ci3,2114680.00,1712856.00,Computing
P902203,rhythm_G1105S-03,632142.00,417194.00,"Men Fashion"
P902340,emart_0-80,72442.00,49242.00,"Home & Living"
P902817,"Aladdin_Wrench_Snap N Grip_01",69600.00,59160.00,Others
P902887,Samsung_55inchesK6500,8119942.00,6089942.00,Entertainment
P903606,Ctees_CK-HP5-M,65830.00,44080.00,"Kids & Baby"
P903738,HOS-W_VERYDW90,279270.00,212222.00,"Beauty & Grooming"
P904043,"ISn 100% Whey Protein Chocolate",145000.00,117450.00,"Health & Sports"
P904474,alrafa_Safri-Dates-400g,41180.00,25926.00,Soghaat
P904517,BK1020200CF,19140.00,11658.00,Soghaat
P904519,"Transcend_64GB JetFlash 810",165300.00,112404.00,Others
P904871,liberty_9780553211894,16240.00,12644.00,Books
P905261,streets_SS-63-L,63742.00,41412.00,"Men Fashion"
P905672,Naushemian_#0027-Blue-M,2610000.00,2296800.00,"Women Fashion"
P905749,Senorita_GAK-836-RED-40,114260.00,85666.00,"Kids & Baby"
P905844,madela_CALMA,182700.00,111418.00,"Kids & Baby"
P906116,sputnik_510/2-8,290000.00,200100.00,"Men Fashion"
P906358,Swatch_YIS405G,1513742.00,1316948.00,"Men Fashion"
P907149,timex_SS01,301600.00,223184.00,"Women Fashion"
P907173,RAJESH_RAJ132,77140.00,63220.00,"Kids & Baby"
P907309,"Turk & Fillmore Lazaretto Black-42",841000.00,647570.00,"Men Fashion"
P908014,Edukaan_201540,86594.00,65772.00,"Kids & Baby"
P908466,BK7010400AG,32190.00,25056.00,Soghaat
P908867,J&J_JJNR19,23142.00,18966.00,"Kids & Baby"
P909026,"Rajesh_Cricket Wickets with Spring",116000.00,78880.00,"Health & Sports"
P909766,RBT_RB-0027,58000.00,51040.00,"Home & Living"
P909783,HOS_GUCENVW100,360180.00,302528.00,"Beauty & Grooming"
P910168,Aladdin_75-Baby-Sports-Car-HD3667,115942.00,83462.00,"Kids & Baby"
P910200,"Eco Star_32U557_561",1183780.00,875974.00,Entertainment
P910456,"Apple iPhone 6 (64GB) Silver",4893750.00,3621346.00,"Mobiles & Tablets"
P911055,liberty_9780670923540,63510.00,47618.00,Books
P912231,oxford_9780195477009,8700.00,5626.00,Books
P912645,"Monocruiser_CLB Z676 AR Audi",980200.00,803764.00,"Kids & Baby"
P912809,AKL_A131130455_SS-145_Black,397300.00,242324.00,"Women Fashion"
P912922,"Harry Potter and The Cursed Child-Hazir-Islamabad",110200.00,96976.00,Books
P913675,babyw_1837,25520.00,20880.00,"Kids & Baby"
P913842,Relaxsit_RS-40,133400.00,80040.00,"Home & Living"
P914036,Sapphire_SS1150-SML-999-L,138620.00,120582.00,"Women Fashion"
P914124,lamart_LMZ009,55216.00,40832.00,"Home & Living"
P914171,"StripyInterior_ Disney Cars",115942.00,104342.00,"Home & Living"
P914247,liberty_9780751553338,55100.00,41296.00,Books
P914543,shubinak_SWW14-BS-240B,464000.00,315520.00,"Women Fashion"
P914565,aybeez_ABZ-678-M,69542.00,45878.00,"Men Fashion"
P915427,"Kansai_Vinyl & Fabric _ Sand",48024.00,35032.00,Others
P915921,Timex_A501,173942.00,118262.00,"Men Fashion"
P915936,Tmall_SpyPen_2GB,75342.00,67802.00,"School & Education"
P916538,Epson_L1300,3708810.00,2818684.00,Computing
P916706,AKL_A01136156-AW-02-Beige,150800.00,120640.00,"Women Fashion"
P917318,naushemian_#0039-M,319000.00,248820.00,"Women Fashion"
P918122,lenovo_80HR00AKUE,2456010.00,2063002.00,Computing
P918949,stinnos_A104,156542.00,125222.00,"Kids & Baby"
P919011,"orbit_Light Purple Sofia the First -4-6 yrs",203000.00,166460.00,"Kids & Baby"
P919215,"phub_Obsession by Calvin Klein 100ml EDP",189544.00,162980.00,"Beauty & Grooming"
P919433,"aw_AIR MAX MOISTURE ABSORBER & REFILLER-450gm",40310.00,25346.00,Others
P919536,"FHM_HIGH POINT TABLE SET",1238300.00,804866.00,"Home & Living"
P919937,"dwf_Key Biscayne  SOB02-0014 Versus by Versace Watch",661200.00,416556.00,"Women Fashion"
P920036,rhythm_G1107S-03,608942.00,438422.00,"Men Fashion"
P920137,emart_0-64,14500.00,11716.00,"Home & Living"
P920155,Arino_111-4105-Brown-42,269700.00,231942.00,"Men Fashion"
P920290,AmanJee_PB001,1925600.00,1540480.00,"Women Fashion"
P920311,"kansai_Undercoating Aerosol",105850.00,87812.00,Others
P920632,Bparcel_N4050,115942.00,73022.00,Computing
P920906,Naushemian_#0028-Offwhite-L,3480000.00,2818800.00,"Women Fashion"
P921027,"BParcel_MXV 1+8G-BLACK",336342.00,262334.00,Computing
P921070,LenovoB5180-i7,3625000.00,2718750.00,Computing
P921448,"edukaan_7083-A4 - 6 Subjects",16298.00,11194.00,"School & Education"
P921460,"Adata_Adata SSD-960GB",1886450.00,1622318.00,Computing
P921628,paramount_9789812858894,19778.00,15776.00,"School & Education"
P921723,Zia_AD12,15660.00,9512.00,Books
P922144,oxford_9780199128181,95700.00,64090.00,"School & Education"
P922211,AT-Frozen-Frock-XL,73312.00,45414.00,"Kids & Baby"
P922501,"liberty_Green Cardigan for Girls-6 - 7 yrs - Size 28",38860.00,32596.00,"School & Education"
P922502,oxford_9780195978216,87000.00,53070.00,"School & Education"
P922879,HOS_RLRW100,481400.00,414004.00,"Beauty & Grooming"
P922939,"majestic_15 Pieces Cookware Set",326250.00,212048.00,"Home & Living"
P923065,Gree_24CZ8,4196300.00,3734678.00,Appliances
P923197,Xpert_XRH-SB-90,3422000.00,2361180.00,Appliances
P923232,"Baklawa_Plain Hareesa-1Kg",52200.00,32886.00,Soghaat
P923508,Q&Q_F298-204Y,147900.00,112404.00,"Men Fashion"
P923712,"sapil_Sapil Nice Feelings Blue Men 75ML",92974.00,80852.00,"Beauty & Grooming"
P924152,RAJESH_RAJ162,177480.00,110026.00,"Beauty & Grooming"
P924281,Aladdin_055-BO_CAR-2088-2,56724.00,48198.00,"Kids & Baby"
P924655,Surmawala_Haier-HDF-385H,2215542.00,1351458.00,Appliances
P924730,"tr_Pure Natural Wild Honey 1  Kg.",81200.00,66584.00,Soghaat
P924998,"BO_Kiss Beauty Contour Stick - Brown",16820.00,13108.00,"Beauty & Grooming"
P925502,"hyundai_HGS2500 ",2493942.00,2194662.00,Appliances
P925806,BO_playblocks-CR-20,87000.00,71340.00,"Kids & Baby"
P926387,"infinix_Zero 4-Grey",1333942.00,1160522.00,"Mobiles & Tablets"
P926685,Carson_CB-02-001-43-9,243542.00,155846.00,"Men Fashion"
P926714,Progressive_9780340940105,22910.00,19430.00,Books
P926715,PNG_Pampers_10003449-Karachi,125280.00,92684.00,Superstore
P926871,Timb-women_8408B-6,1099100.00,879280.00,"Women Fashion"
P927113,P&P_365IKJ278967,23142.00,19894.00,Books
P928328,"Fidato Ankle High Boot 309-872-40",435000.00,330600.00,"Men Fashion"
P928710,Lacie_LAC9000633-4TB,1421000.00,852600.00,Computing
P929346,RAJESH_RAJ170,111940.00,87290.00,"Beauty & Grooming"
P929795,kke_SCF66327-260-ml,192850.00,160022.00,"Kids & Baby"
P930162,IKEA_90282180,292320.00,239656.00,"Home & Living"
P930623,AKL_A131128777_SS-33_Yellow,230550.00,159036.00,"Women Fashion"
P930755,"IMAC 21.5-INCH 2.7GHZ QUAD CORE i5",9802000.00,6861400.00,Computing
P931387,"Turk & Fillmore_Super Natural II-45",1885000.00,1376050.00,"Men Fashion"
P931487,vitamin_xest,145000.00,120350.00,"Health & Sports"
P932046,Tmall_MM_Arzulex_BBQ_Grill_Pan,165242.00,138794.00,"Home & Living"
P932250,HOS_CDDJW100,748200.00,613524.00,"Beauty & Grooming"
P932314,Phillips_HP8201,170752.00,121220.00,"Beauty & Grooming"
P932773,HP_Printer-2132,218950.00,157644.00,Computing
P933504,col_qadri_96989179647058,46400.00,29232.00,Books
P933549,LS_8961008200927,19720.00,14152.00,Superstore
P933565,"qmobile_Noir J7-Gold",985942.00,611262.00,"Mobiles & Tablets"
P933986,LC_3349668508587,429200.00,321900.00,"Beauty & Grooming"
P934032,Haier_HSU-18LKE,2700248.00,2025186.00,Appliances
P934275,"Castillo_CR-01-Natural D",783000.00,532440.00,"Home & Living"
P934423,liberty_9780307479402,46110.00,31784.00,Books
P934548,"mitsubishi_1.5 ton SRC 18CLK",3456800.00,3076552.00,Appliances
P934707,PlanetX_PX-9093,43500.00,28710.00,"Kids & Baby"
P936007,"RUB_Kingston_16 gb USB Flash drive",40600.00,36134.00,Computing
P936810,Delsey_24083008,1015000.00,852600.00,"Home & Living"
P937474,PlanetX_PX-9243,124410.00,80852.00,"Kids & Baby"
P937597,Emo_CS-25993-42,92800.00,63104.00,"Men Fashion"
P937612,mm_AG-09,69600.00,43152.00,Others
P937805,LS_8961100500017,52490.00,38280.00,Superstore
P938289,akl_A132124674_GFSU1137-L,283214.00,181250.00,"Women Fashion"
P938347,AYS_Haier-18HNF,3931789.26,3499256.00,Appliances
P938447,fitn_612524152136,226200.00,183222.00,"Health & Sports"
P938702,GO-Girl_694010,466320.00,401012.00,"Women Fashion"
P938810,stinnos_A102,86942.00,54752.00,"Kids & Baby"
P938830,Tmall_MM-DR-ND,43442.00,35612.00,"Home & Living"
P939305,"Gmart_Vivosmart HR+ 1",1450000.00,942500.00,"Health & Sports"
P939539,Ahan_WWST-001,185600.00,142912.00,"Home & Living"
P939904,"Kenwood_KENWOOD E-SENSE 1.5 Ton",2261420.00,1605556.00,Appliances
P940197,"SANASAFINAZ_DESIGN NO.14 A",192850.00,152308.00,"Women Fashion"
P940817,Jaza_basmati5_free1kg,40020.00,32016.00,Superstore
P940945,"TBG_AV-B-05-Multi Color",391500.00,274050.00,"Women Fashion"
P941691,sigma_2639,88740.00,57652.00,"Health & Sports"
P941905,sehgalmotors_296111,106256.00,64786.00,Superstore
P941983,BP_PS19985,34510.00,31030.00,Books
P942842,interwood_HF-01ILO-40659,1392000.00,1197120.00,"Home & Living"
P942856,interwood_HA-D3314-40680,66120.00,43616.00,"Home & Living"
P943107,cc_Samsung_Galaxy_S8_gold,4872000.00,3020640.00,"Mobiles & Tablets"
P943195,timex_T49867,863040.00,621354.00,"Men Fashion"
P943518,JBS_TAT-128,212976.00,153294.00,"Home & Living"
P944148,AT-Army-Dress-24,77140.00,52432.00,"Kids & Baby"
P944228,"Nurai_MD-838 -12Y",153700.00,112172.00,"Kids & Baby"
P944816,"HR_Bhujia 200g",12180.00,8236.00,Soghaat
P944819,"RUB_Dingling_RF-609 ",81142.00,53534.00,"Beauty & Grooming"
P945237,Ctees_BH-K-HPR-L,46342.00,30102.00,"Kids & Baby"
P945920,sgm_KTM-Polishing-Buffer-Heavy-Duty-For-Detailing,377000.00,278980.00,Superstore
P946198,emart_Revoflex-Xtreme,115942.00,96222.00,"Health & Sports"
P946362,"Life source_FINGER PULSE OXIMETER",127542.00,87986.00,"Health & Sports"
P946981,"Audionic Reborn RB-107",284200.00,227360.00,Computing
P947714,"unze_GS5647 -Black-9",289710.00,217268.00,"Men Fashion"
P948018,"itech_Apple Macbook Air 13.3  MMG F2",7076000.00,5377760.00,Computing
P948060,"cn_clc_ AS-220RTS",50750.00,36018.00,"School & Education"
P948260,Iamofficial_IAM-0102,33350.00,28304.00,"School & Education"
P948303,"adenwala_Deal No.1",116000.00,93960.00,Superstore
P948350,PBG_D-1415,150742.00,93438.00,"Home & Living"
P948478,Jaza_2Sela5kg+FOC,93502.38,61654.00,Superstore
P948525,sehgalmotors_189146,579420.00,475078.00,Superstore
P948769,emart_00-1,37642.00,32712.00,Others
P948892,"dawlance_Inspire Plus 30 White",2956260.00,2601474.00,Appliances
P950153,"aw_CRC DUST FREE -400ml  ",107300.00,83694.00,Others
P950245,Rajesh_RAJ54,71050.00,61770.00,"Home & Living"
P950527,"Audionic_Rb 106",649600.00,480704.00,Computing
P950804,HH-arabis_0120-JC-82_Black-58,165300.00,125628.00,"Women Fashion"
P950869,"Naushemian_#0030-Light Red-L",1276000.00,791120.00,"Women Fashion"
P950932,lenovo_80J2001AUE,4395240.00,2681050.00,Computing
P950957,"Turk & Fillmore_Super Natural II-46",1885000.00,1677650.00,"Men Fashion"
P951249,"UK_Namkino Mix Nimco 5 Pcs Gift Pack",28710.00,24650.00,Soghaat
P951333,"WD_WD - MP - 2TB",572460.00,435058.00,Others
P951406,Orient_32L4143,1087500.00,815596.00,Entertainment
P951797,"CITY_Light Grey Belt Pant-Size L 42 - W 40",60900.00,41992.00,"School & Education"
P951813,Mardaz_EN6YGNAF-green-M,20242.00,12528.00,"Men Fashion"
P951914,"Turk & Fillmore Lazaretto Black-43",841000.00,689620.00,"Men Fashion"
P952401,PlanetX_PX-9088,172840.00,107126.00,"Kids & Baby"
P952868,Aladdin_UMR_CM_1091,57420.00,45936.00,"School & Education"
P952872,HP_15AY-15-Ay189NIA-ci5,2869840.00,2554146.00,Computing
P953165,Progressive_9788131936412,8700.00,6960.00,Books
P953248,"Audionic Reborn RB-90",574200.00,424908.00,Computing
P953664,GL_1055,145000.00,105850.00,"Home & Living"
P953841,JBS_TAT-199,215528.00,170230.00,"Home & Living"
P954492,HOS-M_CKOREM100,145464.00,111998.00,"Beauty & Grooming"
P954541,"INFIINIX_HOT S X521",980142.00,617468.00,"Mobiles & Tablets"
P954578,JBS_IFAM-025,66700.00,45994.00,Others
P954748,"MDF 018_Ajwa Dates 250 gm",31900.00,28072.00,Soghaat
P955347,timex_T2P391,450370.00,378276.00,"Men Fashion"
P955365,Paramount_9780521186049,64188.60,56434.00,"School & Education"
P955377,"MHS_Metallic Cuff White-Bed Sheet - [Size] Double",440800.00,264480.00,"Home & Living"
P956221,Samsung_55inchesK5300,6495942.00,4352262.00,Entertainment
P956651,s_tv_KDL-48R562C,4827282.00,3475592.00,Entertainment
P956967,"RUBD_LE-40 inches - LED - HD Ready",2040150.00,1428076.00,Entertainment
P957127,samsung_370,261000.00,216630.00,Entertainment
P957169,sony_DSLR-ILCE-5000Y,4374940.00,3281176.00,Entertainment
P958194,"dawlance_91996 - H-ZONE PLUS Refrigerator with Dawlance MD-7 20L",3026150.00,2360368.00,Appliances
P958384,"Baklawa_Baklava Pistachio-1Kg",81200.00,56028.00,Soghaat
P958462,UnzeLondon_GS4353-11,115942.00,73022.00,"Men Fashion"
P958489,cc_Samsung_Galaxy_S8_Gray,4872000.00,3897600.00,"Mobiles & Tablets"
P959132,"dawlance_9122 MDS",1437530.00,1121256.00,Appliances
P960015,PHILIPS_HP8105_29,135720.00,115362.00,"Beauty & Grooming"
P960615,Toyworld_TW-100,359600.00,276892.00,"Kids & Baby"
P960755,Progressive_9781472382535,47850.00,39672.00,Books
P960973,clickbuscollection_nwc-32,53360.00,34684.00,Others
P961217,Xenium_BM-2016186,57942.00,49822.00,"Beauty & Grooming"
P961229,barico_BS034-,87000.00,54810.00,"School & Education"
P961238,Tmall_Vimax,185020.00,144304.00,"Health & Sports"
P961253,zubairco_37455_scissor,6380.00,5336.00,"School & Education"
P961578,"Monocruiser_CLB Z681BR Mercedes",1073000.00,847670.00,"Kids & Baby"
P961919,"Gmart_Sport Heart Rate Bracele 1",232000.00,146160.00,"Health & Sports"
P961955,ziqi_Zn-1455-TS,50170.00,42630.00,"Kids & Baby"
P962189,"Monocruiser_BL-318C Bike",632200.00,442540.00,"Kids & Baby"
P962586,"unze_GS5639 -Coffee-8",115942.00,102022.00,"Men Fashion"
P962626,smsm_220240,41180.00,30856.00,Superstore
P962651,AKL_A132138255_GFSU1344-M,405420.00,243252.00,"Women Fashion"
P962657,PlanetX_PX-9307,78242.00,49242.00,"Kids & Baby"
P963131,HP_Core-i5-6200U,3949800.00,3475824.00,Computing
P963185,"MORG_GCS 28",516780.00,459882.00,"Health & Sports"
P963316,"Dawlance_DW-131 HP",701800.00,610566.00,Appliances
P963407,KureshiC_230-bat,78242.00,58638.00,"Health & Sports"
P963905,"lm_READERS DIGEST MONTHLY (ASIAN)-Subscription",147030.00,114666.00,Books
P964018,Tmall_Autocool,57942.00,35322.00,Others
P964141,"corio_C 101150-45",406000.00,308560.00,Others
P964158,casio_SHE-3803D-7AUDR,800400.00,672336.00,"Women Fashion"
P964389,xenium_DFC-201668,168200.00,100920.00,"Home & Living"
P964474,sanasafinaz_SS-3B,403100.00,286172.00,"Women Fashion"
P964844,Geepas_GMO1885,1130942.00,678542.00,Appliances
P964888,timex_T2N942,1566000.00,1205820.00,"Men Fashion"
P965132,"Samsung_Samsung NX2000 20.3MP Smart WiFi Digital Camera",2009700.00,1205820.00,Entertainment
P965272,"West Point_WF-929",99644.00,73718.00,Others
P965921,"iPhone7Plus-Matte Black-128GB",5949466.00,3867150.00,"Mobiles & Tablets"
P965987,"Al Muhafiz Sohan Halwa Almond",26680.00,18908.00,Soghaat
P966160,CUR_CUD-76,86942.00,71282.00,"Men Fashion"
P966750,GA_PM-200-137350,635100.00,438190.00,"Women Fashion"
P966870,"Fmate_Chicken Aaloo Qeema",17342.00,12122.00,Superstore
P967875,"pny_OU3 -32GB",75400.00,58812.00,Others
P968632,"tcl_32 inch D2730 Golive-2 LED TV",1480160.00,1302506.00,Entertainment
P969028,"Ref_Top man 1113-Tan-43",231710.00,178408.00,"Men Fashion"
P969298,GA_CT-213-138180,319000.00,248820.00,"Women Fashion"
P969410,"Fmate_Chicken Kabab Fry",19662.00,12934.00,Superstore
P970103,"TKS_m969-10-12 Yrs",115942.00,103182.00,"Kids & Baby"
P970355,Paramount_9781107638457,188790.00,154802.00,"School & Education"
P970458,RAJESH_RAJ183,88740.00,55854.00,"Kids & Baby"
P970560,GBHII_GS9-MUSTARD-MUSTARD-9,120060.00,108054.00,"Men Fashion"
P970961,cc-hTC-One-A9-silver,3171440.00,2790844.00,"Mobiles & Tablets"
P971469,"GMZV_Xbox One PAL -  500GB - Black",1571742.00,1147356.00,Entertainment
P971775,Paramount_9789696372516,40310.00,32596.00,Books
P972044,"MORG_GCS 17",632200.00,486794.00,"Health & Sports"
P972295,stinnos_EidDeal3,97440.00,86710.00,"Kids & Baby"
P972345,"Huawei Mate 8 With 4GB Ram",3711942.00,3303622.00,"Mobiles & Tablets"
P973241,"Audionic_DJ 500",1537000.00,1229600.00,Computing
P973411,"Adata_Adata SSD-120 GB",335762.00,281996.00,Computing
P973490,Samsung_55KU7000,7307942.00,4896302.00,Entertainment
P974203,liberty_9780330545181,34510.00,24476.00,Books
P974285,J&J_JJNR5,23142.00,17110.00,"Kids & Baby"
P974370,"samsung_Samsung Galaxy J7 PRIME 2016-Black",1972000.00,1360680.00,"Mobiles & Tablets"
P974929,"Life source_LS-3002 DBS",39150.00,26216.00,Others
P975215,"Baklawa_Baklava Sugar Free-1Kg",69600.00,45240.00,Soghaat
P975815,ALK_FC-15-17-A131140056,493000.00,330310.00,"Women Fashion"
P975975,edukaan_200983,32480.00,28536.00,"Kids & Baby"
P976431,"ChannelSpeakerSystem_HT31 2.1",526060.00,431346.00,Entertainment
P976467,IKEA_70272059,3944000.00,2445280.00,"Home & Living"
P976875,"un_Food Bundle_FB",23374.00,19836.00,Superstore
P977249,"GMZV_FIFA 17 XBOX ONE",406000.00,345100.00,Entertainment
P978198,akl_A131133509_MS-10_Black,100804.00,83636.00,"Women Fashion"
P978455,Philips_6540,432854.00,281300.00,"Beauty & Grooming"
P978512,AmanJee_PB003,2291000.00,1855710.00,"Women Fashion"
P978525,IKEA_40103751,591600.00,414120.00,"Home & Living"
P978942,tucano_BAGIO15-GT,287042.00,238206.00,Computing
P979100,"Lenovo_Lenovo Topload",97672.00,69310.00,Computing
P979271,"Samsung_Samsung Galaxy Camera GC100",1701720.00,1327330.00,Entertainment
P979363,tfs_MDC-77-43,86942.00,77372.00,"Men Fashion"
P979791,Zia_FM37,11020.00,7366.00,Books
P979948,"TKS_m967-9-12 Months",60842.00,51678.00,"Kids & Baby"
P980218,SNU_ay16e-2A-Black,217500.00,187050.00,"Women Fashion"
P980609,"On Call EZ-II Meter+50 Strips Combo Deal",87000.00,76560.00,"Health & Sports"
P981044,"lm_FORBES MONTHLY-Subscription",487200.00,389760.00,Others
P981094,liberty_9781447218890,46110.00,37758.00,Books
P981552,Dany51234689524378912346,4640.00,2958.00,Computing
P981842,BBS_M009,684980.00,417832.00,"Kids & Baby"
P982256,ld_fruit-STRAWBERRY,6960.00,4988.00,Others
P982606,Aladdin_12-Walker-W2607,25520.00,21170.00,"Kids & Baby"
